categories,distance,name,geocodes.main.latitude,geocodes.main.longitude,geocodes.roof.latitude,geocodes.roof.longitude,location.address,location.country,location.cross_street,location.formatted_address,location.locality,location.postcode,location.region,rating,station_lat,station_long,station_name,geocodes.drop_off.latitude,geocodes.drop_off.longitude,location.address_extended,geocodes.front_door.latitude,geocodes.front_door.longitude
"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",87.0,Cafe Vesuvio,45.529796,-73.623664,45.529796,-73.623664,7238 Hutchison Rue,CA,,"7238 Hutchison Rue, Montréal QC H3N 1Z1",Montréal,H3N 1Z1,QC,,45.53035130173597,-73.6243924498558,Métro Parc  (Hutchison / Ogilvy),,,,,
"[{'id': 13039, 'name': 'Deli', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",140.0,Subway,45.529527,-73.622928,45.529527,-73.622928,415 Jean Talon Rue W,CA,,"415 Jean Talon Rue W, Montréal QC H3N 1P9",Montréal,H3N 1P9,QC,,45.53035130173597,-73.6243924498558,Métro Parc  (Hutchison / Ogilvy),,,,,
"[{'id': 13199, 'name': 'Indian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/indian_', 'suffix': '.png'}}]",166.0,Appayon,45.528857,-73.625086,45.528857,-73.625086,520 Ogilvy Ave,CA,,"520 Ogilvy Ave, Montréal QC H3N 1M8",Montréal,H3N 1M8,QC,,45.53035130173597,-73.6243924498558,Métro Parc  (Hutchison / Ogilvy),45.528993,-73.625317,,,
"[{'id': 13002, 'name': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}, {'id': 13047, 'name': 'Pastry Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",486.0,Afroditi Bakery,45.528302,-73.629914,45.528302,-73.629914,756 Saint-Roch Rue,CA,,"756 Saint-Roch Rue, Montréal QC H3N 1L3",Montréal,H3N 1L3,QC,8.8,45.53035130173597,-73.6243924498558,Métro Parc  (Hutchison / Ogilvy),45.528406,-73.630091,,,
"[{'id': 13334, 'name': 'Sandwich Spot', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}]",460.0,Marché Soupson,45.53317,-73.619899,45.53317,-73.619899,149 Jean Talon Rue O,CA,,"149 Jean Talon Rue O, Montréal QC H2R 2W9",Montréal,H2R 2W9,QC,8.2,45.53035130173597,-73.6243924498558,Métro Parc  (Hutchison / Ogilvy),,,,,
"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13057, 'name': 'Gastropub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}}]",291.0,Rebel Brasserie Urbaine,45.520887,-73.553702,45.520887,-73.553702,1470 Sainte-Catherine Rue E,CA,,"1470 Sainte-Catherine Rue E, Montréal QC H2L 2J1",Montréal,H2L 2J1,QC,8.1,45.5231943285584,-73.55584256350994,Logan / de Champlain,45.520995,-73.553819,,,
"[{'id': 13002, 'name': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}]",338.0,La Mie Matinale Inc,45.5203,-73.554652,45.5203,-73.554652,1371 Sainte-Catherine Rue E,CA,Plessis,"1371 Sainte-Catherine Rue E (Plessis), Montréal QC H2L 2H7",Montréal,H2L 2H7,QC,8.5,45.5231943285584,-73.55584256350994,Logan / de Champlain,,,,,
"[{'id': 13027, 'name': 'Bistro', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13148, 'name': 'French Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}]",357.0,Bistro le Passe Compose,45.520035,-73.556485,45.520035,-73.556485,1310 Blvd de Maisonneuve Est,CA,Visitation,"1310 Blvd de Maisonneuve Est (Visitation), Montréal QC H2L 2A5",Montréal,H2L 2A5,QC,8.4,45.5231943285584,-73.55584256350994,Logan / de Champlain,45.520179,-73.556639,,,
"[{'id': 13072, 'name': 'Asian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}}]",389.0,Grenade - Resto-bar et terrasse,45.52496,-73.560226,45.52496,-73.560226,1603 Ontario Rue E,CA,,"1603 Ontario Rue E, Montréal QC H2L 1S6",Montréal,H2L 1S6,QC,8.4,45.5231943285584,-73.55584256350994,Logan / de Champlain,45.524852,-73.560066,,,
"[{'id': 13002, 'name': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}, {'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",412.0,La Fabrique Arhoma,45.525605,-73.559229,45.525605,-73.559229,1700 Ontario Rue E,CA,coin Papineau,"1700 Ontario Rue E (coin Papineau), Montréal QC H2L 1S7",Montréal,H2L 1S7,QC,8.7,45.5231943285584,-73.55584256350994,Logan / de Champlain,,,,,
"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}]",134.0,Café l'intermède,45.522294,-73.554376,45.522294,-73.554376,1470 Rue de Champlain,CA,,"1470 Rue de Champlain, Montréal QC H2L 2B3",Montréal,H2L 2B3,QC,,45.5231943285584,-73.55584256350994,Logan / de Champlain,45.522424,-73.554316,,,
"[{'id': 13002, 'name': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}, {'id': 13040, 'name': 'Dessert Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}]",290.0,Arte & Farina,45.521631,-73.561864,45.521631,-73.561864,1256 Ontario Rue E,CA,Alexandre-DeSève,"1256 Ontario Rue E (Alexandre-DeSève), Montréal QC H2L 1R6",Montréal,H2L 1R6,QC,6.9,45.5231943285584,-73.55584256350994,Logan / de Champlain,,,,,
"[{'id': 13379, 'name': 'Vietnamese Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}}]",356.0,Restaurant Fantasie,45.520182,-73.554842,45.520182,-73.554842,1355 Sainte-Catherine Rue E,CA,,"1355 Sainte-Catherine Rue E, Montréal QC H2L 2H7",Montréal,H2L 2H7,QC,7.4,45.5231943285584,-73.55584256350994,Logan / de Champlain,,,,,
"[{'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",397.0,Restaurant Mozza Pâtes et Passions Inc,45.519555,-73.554968,45.519555,-73.554968,1326 Sainte-Catherine Rue E,CA,Entre les rues Panet et de la Visitation,"1326 Sainte-Catherine Rue E (Entre les rues Panet et de la Visitation), Montréal QC H2L 2H5",Montréal,H2L 2H5,QC,7.7,45.5231943285584,-73.55584256350994,Logan / de Champlain,,,,,
"[{'id': 13326, 'name': 'Poutine Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",418.0,Poutineville,45.523233,-73.561334,45.523233,-73.561334,1365 Ontario Rue E,CA,,"1365 Ontario Rue E, Montréal QC H2L 1S2",Montréal,H2L 1S2,QC,7.9,45.5231943285584,-73.55584256350994,Logan / de Champlain,,,,,
"[{'id': 13097, 'name': 'Caribbean Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/caribbean_', 'suffix': '.png'}}]",254.0,Boom J's Cuisine,45.478807,-73.558714,45.478807,-73.558714,2026 Wellington Rue,CA,Ash Avenue,"2026 Wellington Rue (Ash Avenue), Montréal QC H3K 1W8",Montréal,H3K 1W8,QC,7.4,45.47993042065731,-73.55592101812363,Bourgeoys / Favard,45.47884,-73.558891,,,
"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13039, 'name': 'Deli', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}]",214.0,Chez Raoul,45.479492,-73.558542,45.479492,-73.558542,1980 Wellington Rue,CA,Charon,"1980 Wellington Rue (Charon), Montréal QC H3K 1W6",Montréal,H3K 1W6,QC,,45.47993042065731,-73.55592101812363,Bourgeoys / Favard,45.479533,-73.558763,,,
"[{'id': 13002, 'name': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}]",241.0,Mollo Boulangerie & Lab,45.479084,-73.559062,45.479084,-73.559062,2001 Wellington Rue,CA,Charron,"2001 Wellington Rue (Charron), Montréal QC H3K 1W7",Montréal,H3K 1W7,QC,,45.47993042065731,-73.55592101812363,Bourgeoys / Favard,45.479046,-73.558853,,,
"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",606.0,Le Café Bloom,45.482128,-73.562982,45.482128,-73.562982,1940 rue du Ctr,CA,rue Jardin,"1940 rue du Ctr (rue Jardin), Montréal QC H3K 1J2",Montréal,H3K 1J2,QC,9.0,45.47993042065731,-73.55592101812363,Bourgeoys / Favard,,,,,
"[{'id': 13193, 'name': 'Poke Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",270.0,Maui Poke,45.479084,-73.559062,45.479084,-73.559062,2009 Wellington St,CA,,"2009 Wellington St, Montréal QC H3K 1W7",Montréal,H3K 1W7,QC,,45.47993042065731,-73.55592101812363,Bourgeoys / Favard,45.479046,-73.558853,,,
"[{'id': 13379, 'name': 'Vietnamese Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}}]",578.0,Le Petit Sao,45.482714,-73.56213,45.482714,-73.56213,1870 rue du Ctr,CA,,"1870 rue du Ctr, Montréal QC H3K 1H9",Montréal,H3K 1H9,QC,8.0,45.47993042065731,-73.55592101812363,Bourgeoys / Favard,45.482828,-73.562199,,,
"[{'id': 13199, 'name': 'Indian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/indian_', 'suffix': '.png'}}]",599.0,Cuisine Masala,45.482479,-73.562509,45.482479,-73.562509,1906 rue du Ctr,CA,,"1906 rue du Ctr, Montréal QC H3K 1H9",Montréal,H3K 1H9,QC,8.1,45.47993042065731,-73.55592101812363,Bourgeoys / Favard,,,,,
"[{'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",808.0,Paul Patates Frites,45.475238,-73.563876,45.475238,-73.563876,760 Charlevoix Rue,CA,at Rue de Coleraine,"760 Charlevoix Rue (at Rue de Coleraine), Montréal QC H3K 2Y2",Montréal,H3K 2Y2,QC,8.4,45.47993042065731,-73.55592101812363,Bourgeoys / Favard,45.475365,-73.563806,,,
"[{'id': 13303, 'name': 'Mexican Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mexican_', 'suffix': '.png'}}]",575.0,Café Cantina,45.482658,-73.562079,45.482658,-73.562079,1880 rue du Ctr,CA,,"1880 rue du Ctr, Montréal QC H3K 1H9",Montréal,H3K 1H9,QC,,45.47993042065731,-73.55592101812363,Bourgeoys / Favard,,,,,
"[{'id': 17068, 'name': 'Gourmet Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_gourmet_', 'suffix': '.png'}}, {'id': 17069, 'name': 'Grocery Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}}]",576.0,Les Produits de Viande Fumée du Quebec,45.483174,-73.561854,45.483174,-73.561854,1889 rue du Ctr,CA,,"1889 rue du Ctr, Montréal QC H3K 1J1",Montréal,H3K 1J1,QC,,45.47993042065731,-73.55592101812363,Bourgeoys / Favard,,,,,
"[{'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",175.0,Le Richmond,45.488756,-73.566678,45.488756,-73.566678,377 Richmond Rue,CA,,"377 Richmond Rue, Montréal QC H3J 1T9",Montréal,H3J 1T9,QC,7.6,45.48752158511353,-73.56500297784805,Richmond / des Bassins,,,,,
"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",260.0,Perles et Paddock,45.487698,-73.568387,45.487698,-73.568387,403 des Seigneurs Rue,CA,Notre Dame,"403 des Seigneurs Rue (Notre Dame), Montréal QC H3J 1X7",Montréal,H3J 1X7,QC,8.8,45.48752158511353,-73.56500297784805,Richmond / des Bassins,45.487463,-73.568493,,,
